,Date,AveragePrice,Total Volume,4046,4225,4770,Total Bags,Small Bags,Large Bags,XLarge Bags,type,year,region
9,10/23/2016,2.3,2988.4,267.02,2457.1,0,264,264,0,0,organic,2016,LasVegas
10,10/16/2016,2.85,4317.31,707.37,2855.9,0,754,733,21,0,organic,2016,LasVegas
11,10/9/2016,2.09,5771.2,1016.77,2518.91,0,2236,2219,16,0,organic,2016,LasVegas
12,10/2/2016,3.03,3714.71,296.71,2699.8,0,718,718,0,0,organic,2016,LasVegas
13,9/25/2016,2.91,4103.97,409.65,2810.06,0,884,884,0,0,organic,2016,LasVegas
14,9/18/2016,2.04,6494.77,1493.45,2657.83,0,2343,2280,64,0,organic,2016,LasVegas
15,9/11/2016,2.2,7662.66,2324.12,3252.22,0,2086,614,1472,0,organic,2016,LasVegas
16,9/4/2016,2.02,9266.73,2868.88,3199.25,0,3199,710,2489,0,organic,2016,LasVegas
17,8/28/2016,2.02,8132.79,2503.68,2823.44,0,2806,411,2395,0,organic,2016,LasVegas
18,8/21/2016,1.99,8861.21,2876.49,2719.84,0,3265,458,2807,0,organic,2016,LasVegas
19,8/14/2016,2.14,8267.22,2592.15,2647.51,0,3028,455,2572,0,organic,2016,LasVegas
20,8/7/2016,2.16,9591.2,3176.01,3095.01,0,3320,348,2972,0,organic,2016,LasVegas
21,7/31/2016,2.27,9953.15,2964.22,3659.42,0,3330,421,2909,0,organic,2016,LasVegas
22,7/24/2016,2.3,10298.23,3346,3970.45,0,2982,592,2390,0,organic,2016,LasVegas
23,7/17/2016,2.25,10784.6,3690.4,3871.61,0,3223,767,2456,0,organic,2016,LasVegas
24,7/10/2016,1.9,13234.04,4462.78,4630,0,4141,677,3465,0,organic,2016,LasVegas
25,7/3/2016,1.59,15607.26,5586.02,5478.16,0,4543,438,4105,0,organic,2016,LasVegas
26,6/26/2016,1.56,13868.58,4663.99,5947.35,0,3257,670,2588,0,organic,2016,LasVegas
27,6/19/2016,1.52,13092.1,5180.03,6593.84,0,1318,563,755,0,organic,2016,LasVegas
28,6/12/2016,1.42,14204.88,7218.45,5873.68,0,1113,470,643,0,organic,2016,LasVegas
29,6/5/2016,1.41,14224.73,5353.51,6571.59,0,2300,765,1535,0,organic,2016,LasVegas
30,5/29/2016,1.35,22983.35,3737.94,16569.88,0,2676,696,1980,0,organic,2016,LasVegas
31,5/22/2016,1.38,17710.51,4850.71,8099.11,0,4761,497,4264,0,organic,2016,LasVegas
32,5/15/2016,1.2,28101.68,6186.61,15446.24,0,6469,433,6036,0,organic,2016,LasVegas
33,5/8/2016,1.31,13681.17,4543.59,5592.9,0,3545,417,3128,0,organic,2016,LasVegas
34,5/1/2016,1.51,13228.93,4463.69,6588.39,0,2177,787,1390,0,organic,2016,LasVegas
35,4/24/2016,1.36,19698.45,2546.13,13800.58,0,3352,745,2607,0,organic,2016,LasVegas
36,4/17/2016,1.34,20001.54,2830.14,13556.57,0,3615,347,3268,0,organic,2016,LasVegas
37,4/10/2016,1.22,13473.17,3233.23,4726.02,0,5514,4028,1486,0,organic,2016,LasVegas
38,4/3/2016,1.25,12425.65,3094.18,4671.88,0,4660,3985,674,0,organic,2016,LasVegas
39,3/27/2016,1.41,10187.56,3062.51,4885.53,0,2240,1906,333,0,organic,2016,LasVegas
40,3/20/2016,1.35,9463.68,3101.56,4112.47,0,2250,2186,64,0,organic,2016,LasVegas
41,3/13/2016,1.33,9530.49,1955.94,4330.59,0,3244,3193,51,0,organic,2016,LasVegas
42,3/6/2016,1.3,11858.2,2926.28,3544.22,0,5388,5101,287,0,organic,2016,LasVegas
43,2/28/2016,1.29,10997.51,2077.08,3518.48,0,5402,5374,28,0,organic,2016,LasVegas
44,2/21/2016,1.44,8237.96,1481.86,3293.97,0,3462,2834,629,0,organic,2016,LasVegas
45,2/14/2016,1.28,9595.71,1481.93,3314.57,0,4799,3443,1356,0,organic,2016,LasVegas
46,2/7/2016,1.41,7720.32,1466.84,2881.87,0,3372,2969,403,0,organic,2016,LasVegas
47,1/31/2016,1.68,6797.74,1776.21,3076.64,0,1945,1881,64,0,organic,2016,LasVegas
48,1/24/2016,1.47,9297.5,1706.27,4796.37,0,2795,2788,6,0,organic,2016,LasVegas
49,1/17/2016,1.47,8854.46,2067.07,4156.83,0,2631,2611,19,0,organic,2016,LasVegas
50,1/10/2016,1.41,8480.1,1630.03,3858.64,0,2991,2985,6,0,organic,2016,LasVegas
51,1/3/2016,1.69,7552.52,1709.77,3384.63,0,2458,2435,23,0,organic,2016,LasVegas
0,12/25/2016,1.17,81458.1,11324.9,25698.37,0,44435,37065,7370,0,organic,2016,LosAngeles
1,12/18/2016,1.29,75362.42,8328.2,30745.08,101.67,36187,31983,4204,0,organic,2016,LosAngeles
2,12/11/2016,1.31,77692.93,8725.85,29110.77,45.38,39811,31526,8285,0,organic,2016,LosAngeles
3,12/4/2016,1.52,68500.56,9917.23,25081.27,10.96,33491,30857,2634,0,organic,2016,LosAngeles
4,11/27/2016,1.64,63734.67,7949.89,22176.16,6.27,33602,28969,4633,0,organic,2016,LosAngeles
5,11/20/2016,1.67,60249.61,6503.09,18671.5,9.41,35066,30815,4250,0,organic,2016,LosAngeles
6,11/13/2016,1.7,66733.93,8552.62,21195.25,7.84,36978,29707,7272,0,organic,2016,LosAngeles
7,11/6/2016,1.94,64388.86,9018.29,23288.44,0,32082,21367,10715,0,organic,2016,LosAngeles
8,10/30/2016,2.1,48849.52,9327.57,19918.58,1.57,19602,11426,8176,0,organic,2016,LosAngeles
9,10/23/2016,2.44,35647.66,5614.53,22373.4,0,7660,7620,39,0,organic,2016,LosAngeles
10,10/16/2016,1.85,56666.92,8637.11,27140.31,0,20890,20720,169,0,organic,2016,LosAngeles
11,10/9/2016,1.58,72073.73,10127.13,23301.08,12.66,38633,38000,633,0,organic,2016,LosAngeles
12,10/2/2016,1.52,76112.99,10357.01,22863.79,3.17,42889,37434,5455,0,organic,2016,LosAngeles
13,9/25/2016,1.62,62154.36,7132.44,25173.2,0,29849,25361,4488,0,organic,2016,LosAngeles
14,9/18/2016,1.47,74445.93,13098.28,24958.57,0,36389,31194,5195,0,organic,2016,LosAngeles
15,9/11/2016,1.2,109755.53,14941.57,36981.61,23.87,57808,56411,1398,0,organic,2016,LosAngeles
16,9/4/2016,1.29,106844.47,13910.17,28437.88,0,64496,62061,2435,0,organic,2016,LosAngeles
17,8/28/2016,1.26,104270.76,14056.73,25916.53,6.38,64291,63624,667,0,organic,2016,LosAngeles
18,8/21/2016,1.19,114354.69,19567.47,23068.15,3.2,71716,71174,542,0,organic,2016,LosAngeles
19,8/14/2016,1.2,131165.91,18708.27,27837.86,28.79,84591,79649,4942,0,organic,2016,LosAngeles
20,8/7/2016,1.14,130613.45,13657.37,25621.52,0,91335,72770,18565,0,organic,2016,LosAngeles
21,7/31/2016,1.21,115313.85,14654.26,28278.26,1.6,72380,70167,2213,0,organic,2016,LosAngeles
22,7/24/2016,1.21,111080.96,14249.95,27897.64,20.74,68913,61674,7239,0,organic,2016,LosAngeles
23,7/17/2016,1.23,114343.02,14443.34,30091.66,3.18,69805,69783,22,0,organic,2016,LosAngeles
24,7/10/2016,1.15,125690.61,21301.03,27011.26,9.53,77369,77226,143,0,organic,2016,LosAngeles
25,7/3/2016,1.23,116296.31,16982.26,37943.18,6.32,61365,59745,1619,0,organic,2016,LosAngeles
26,6/26/2016,1.18,112304.11,23280.48,34516.17,6.31,54501,54443,58,0,organic,2016,LosAngeles
27,6/19/2016,1.23,110087.71,15800.4,36039.49,11.01,58237,58190,47,0,organic,2016,LosAngeles
28,6/12/2016,1.15,106514.62,16790.67,34443.11,0,55281,55248,33,0,organic,2016,LosAngeles
29,6/5/2016,1.18,99717.99,17642.18,26736,7.74,55332,54949,383,0,organic,2016,LosAngeles
30,5/29/2016,1.11,111714.45,14878.34,30381.74,0,66454,66032,423,0,organic,2016,LosAngeles
31,5/22/2016,0.98,115978.52,14507.68,32012.84,0,69458,69454,4,0,organic,2016,LosAngeles
32,5/15/2016,1.14,108031.14,15403.16,30675.2,0,61953,61936,17,0,organic,2016,LosAngeles
33,5/8/2016,1.13,119123.05,11723.12,34690.14,0,72710,72600,110,0,organic,2016,LosAngeles
34,5/1/2016,1.11,102002.62,9913.94,29545.47,0,62543,62530,14,0,organic,2016,LosAngeles
35,4/24/2016,1.04,117010.57,11729.01,31942.24,0,73339,73262,77,0,organic,2016,LosAngeles
36,4/17/2016,1.01,106228.91,10528.54,24399.57,0,71301,70842,459,0,organic,2016,LosAngeles
37,4/10/2016,1.05,108798.33,10479.16,31798.45,0,66521,63788,2733,0,organic,2016,LosAngeles
38,4/3/2016,1.08,117966.34,11577.05,45515.68,0,60874,53604,7270,0,organic,2016,LosAngeles
39,3/27/2016,1.07,104358.7,8848.36,30213.25,3.07,65294,53905,11389,0,organic,2016,LosAngeles
40,3/20/2016,1.1,96605.4,9650.76,29926.72,3.07,57025,51792,5233,0,organic,2016,LosAngeles
41,3/13/2016,1.09,117245.31,11588.48,37583.32,0,68074,59198,8875,0,organic,2016,LosAngeles
42,3/6/2016,0.96,115143.8,10846.95,27074.16,3.07,77220,76838,381,0,organic,2016,LosAngeles
43,2/28/2016,0.96,128489.58,10893.74,32404.81,4.61,85186,84673,514,0,organic,2016,LosAngeles
44,2/21/2016,1.07,91664.08,9483.06,27925.49,7.69,54248,53009,1239,0,organic,2016,LosAngeles
45,2/14/2016,1.09,89422.16,7138.11,29178.56,90.94,53015,45117,7897,0,organic,2016,LosAngeles
46,2/7/2016,1.07,80943.91,7720.21,22562,37.04,50625,38739,11885,0,organic,2016,LosAngeles
47,1/31/2016,1.02,81433.73,9874.87,21594.16,80.34,49884,39706,10179,0,organic,2016,LosAngeles
48,1/24/2016,1.06,79706.09,8070.14,27332.04,0,44304,14074,30230,0,organic,2016,LosAngeles
49,1/17/2016,1.18,65863.8,10218.02,19372.67,0,36273,19708,16565,0,organic,2016,LosAngeles
50,1/10/2016,1.08,80027.43,11524.93,17132.02,0,51370,41152,10219,0,organic,2016,LosAngeles
51,1/3/2016,1.15,60896.62,11697.8,18392.56,0,30806,26301,4506,0,organic,2016,LosAngeles
0,12/25/2016,1.53,1619.79,16.42,910.47,0,693,407,286,0,organic,2016,Louisville
1,12/18/2016,1.23,2237.49,2.53,928.65,0,1306,433,873,0,organic,2016,Louisville
2,12/11/2016,1.16,1887.69,0,710.07,0,1178,363,814,0,organic,2016,Louisville
3,12/4/2016,1.28,2391.74,4,997.83,0,1390,397,993,0,organic,2016,Louisville
4,11/27/2016,1.26,3129.1,1.25,987.17,0,2141,567,1574,0,organic,2016,Louisville
5,11/20/2016,0.93,4880.21,6.76,1278.83,0,3595,613,2981,0,organic,2016,Louisville
6,11/13/2016,0.94,4559.57,0,1210.46,0,3349,411,2939,0,organic,2016,Louisville
7,11/6/2016,1.17,4143.28,0,1735.86,0,2407,343,2064,0,organic,2016,Louisville
8,10/30/2016,1.82,2038.12,1.27,1696.28,0,341,197,144,0,organic,2016,Louisville
9,10/23/2016,1.03,3422.91,5.11,1408.29,0,2010,127,1883,0,organic,2016,Louisville
10,10/16/2016,1.24,2470.03,12.88,1256.9,0,1200,170,1030,0,organic,2016,Louisville
11,10/9/2016,1.08,4017.83,0,1676,0,2342,273,2069,0,organic,2016,Louisville
12,10/2/2016,1.87,1610.43,4,1353.25,0,253,227,27,0,organic,2016,Louisville
13,9/25/2016,1.81,1727.77,0,1385.64,0,342,263,79,0,organic,2016,Louisville
14,9/18/2016,1.31,2194.01,5.22,1254.23,0,935,80,855,0,organic,2016,Louisville
15,9/11/2016,1.07,3778.51,1.31,1380.08,0,2397,310,2087,0,organic,2016,Louisville
16,9/4/2016,1.04,4804.36,1.31,1791.76,0,3011,353,2658,0,organic,2016,Louisville
17,8/28/2016,1.23,3998.13,7.91,2027.99,0,1962,460,1502,0,organic,2016,Louisville
18,8/21/2016,1.53,3132.72,18.62,2366.87,0,747,443,304,0,organic,2016,Louisville
19,8/14/2016,1.59,3017.94,0,2276.44,0,742,300,442,0,organic,2016,Louisville
20,8/7/2016,1.32,3614.21,1.33,1449.64,0,2163,867,1297,0,organic,2016,Louisville
21,7/31/2016,1.3,3887.95,2.68,1677.47,0,2208,677,1531,0,organic,2016,Louisville
22,7/24/2016,1.8,2109.9,2.68,1508.95,0,598,337,262,0,organic,2016,Louisville
23,7/17/2016,1.26,2918.73,6.67,1366.68,0,1545,210,1335,0,organic,2016,Louisville
24,7/10/2016,1.25,3026.31,5.33,1700.78,0,1320,167,1154,0,organic,2016,Louisville
25,7/3/2016,1.05,3479.9,0,1644.42,0,1835,133,1702,0,organic,2016,Louisville
26,6/26/2016,1.24,3244.63,0,1754.77,0,1490,123,1367,0,organic,2016,Louisville
27,6/19/2016,0.85,5739.09,3,2053.24,0,3683,150,3533,0,organic,2016,Louisville
28,6/12/2016,1.31,3592.49,0,2215.36,0,1377,160,1217,0,organic,2016,Louisville
29,6/5/2016,1.19,3028.17,0,1339.64,0,1689,111,1577,0,organic,2016,Louisville
30,5/29/2016,1.5,1972.92,0,1239.21,0,734,203,530,0,organic,2016,Louisville
31,5/22/2016,1.28,2178.13,0,1117.21,0,1061,190,871,0,organic,2016,Louisville
32,5/15/2016,1.48,2477.92,0,1268.34,0,1210,358,852,0,organic,2016,Louisville
33,5/8/2016,1.47,1825.53,1.25,1161.26,0,663,115,548,0,organic,2016,Louisville
34,5/1/2016,1.35,2389.94,4.98,1190.05,0,1195,324,871,0,organic,2016,Louisville
35,4/24/2016,1.22,2986.31,15.89,1609.69,0,1361,339,1022,0,organic,2016,Louisville
36,4/17/2016,1.4,2863.95,0,2212.64,0,651,280,371,0,organic,2016,Louisville
37,4/10/2016,1.41,1886.22,4.9,1398.03,0,483,123,360,0,organic,2016,Louisville
38,4/3/2016,1.43,1682.3,4.88,1207.03,0,470,103,367,0,organic,2016,Louisville
39,3/27/2016,1.32,2136.97,4.86,1423.45,0,709,117,592,0,organic,2016,Louisville
40,3/20/2016,1.51,1883.74,0,1585.02,0,299,167,132,0,organic,2016,Louisville
41,3/13/2016,1.08,3691.76,0,1890.63,0,1801,200,1601,0,organic,2016,Louisville
42,3/6/2016,0.96,3033.63,23.01,1555.04,0,1456,70,1386,0,organic,2016,Louisville
43,2/28/2016,1.69,1081.74,15.76,1009.82,0,56,40,16,0,organic,2016,Louisville
44,2/21/2016,1.64,897.77,27.95,646.39,0,223,53,170,0,organic,2016,Louisville
45,2/14/2016,1.72,1023.51,31.66,831.75,0,160,17,143,0,organic,2016,Louisville
46,2/7/2016,1.59,1259.46,7.32,890.84,0,361,83,278,0,organic,2016,Louisville
47,1/31/2016,1.55,1293.69,6.12,781.54,0,506,187,319,0,organic,2016,Louisville
48,1/24/2016,1.49,1929.38,24.57,1229.56,0,675,217,459,0,organic,2016,Louisville
49,1/17/2016,1.85,1241.24,67.79,1037.86,0,136,0,136,0,organic,2016,Louisville
50,1/10/2016,1.68,1460.66,44.55,1039.39,0,377,0,377,0,organic,2016,Louisville
51,1/3/2016,1.74,1057.26,19.87,858.22,0,179,7,173,0,organic,2016,Louisville
0,12/25/2016,1.17,3329.28,18.38,24.23,0,3287,3287,0,0,organic,2016,MiamiFtLauderdale
1,12/18/2016,1.17,4166.56,3.7,16.19,0,4147,4147,0,0,organic,2016,MiamiFtLauderdale
2,12/11/2016,1.37,3471.8,13.41,28.39,0,3430,3430,0,0,organic,2016,MiamiFtLauderdale
3,12/4/2016,1.52,4028.26,2,16.26,0,4010,4010,0,0,organic,2016,MiamiFtLauderdale
4,11/27/2016,1.6,2084.95,15.57,2.71,0,2067,2037,30,0,organic,2016,MiamiFtLauderdale
5,11/20/2016,1.6,2157.46,6.44,17.68,0,2133,2113,20,0,organic,2016,MiamiFtLauderdale
6,11/13/2016,1.55,3847.1,6.81,13.62,0,3827,3800,27,0,organic,2016,MiamiFtLauderdale
7,11/6/2016,1.64,3297.5,10.89,29.95,0,3257,3243,13,0,organic,2016,MiamiFtLauderdale
8,10/30/2016,1.58,385.55,8.13,47.42,0,330,330,0,0,organic,2016,MiamiFtLauderdale
9,10/23/2016,1.58,542.85,8.14,81.38,0,453,450,3,0,organic,2016,MiamiFtLauderdale
10,10/16/2016,1.52,991.33,9.5,40.72,0,941,941,0,0,organic,2016,MiamiFtLauderdale
11,10/9/2016,1.45,1613.43,8.14,35.29,0,1570,1567,3,0,organic,2016,MiamiFtLauderdale
12,10/2/2016,1.49,472.82,10.5,18.99,0,443,440,3,0,organic,2016,MiamiFtLauderdale
13,9/25/2016,1.43,1041.31,16.55,20.32,0,1004,988,17,0,organic,2016,MiamiFtLauderdale
14,9/18/2016,1.36,3632.29,40.75,14.88,0,3577,3533,43,0,organic,2016,MiamiFtLauderdale
15,9/11/2016,1.36,3994.86,52.56,25.63,0,3917,3893,23,0,organic,2016,MiamiFtLauderdale
16,9/4/2016,1.36,6149.19,59.27,49.92,0,6040,5987,53,0,organic,2016,MiamiFtLauderdale
17,8/28/2016,1.36,3603.58,37.94,38.97,0,3527,3497,30,0,organic,2016,MiamiFtLauderdale
18,8/21/2016,1.34,5381.19,38.45,22.74,0,5320,5260,60,0,organic,2016,MiamiFtLauderdale
19,8/14/2016,1.34,6720.9,4.99,42.58,0,6673,6613,60,0,organic,2016,MiamiFtLauderdale
20,8/7/2016,1.33,3513.86,13.23,3.97,0,3497,3433,63,0,organic,2016,MiamiFtLauderdale
21,7/31/2016,1.22,4361.66,2.63,22.36,0,4337,4260,77,0,organic,2016,MiamiFtLauderdale
22,7/24/2016,1.19,6019.75,1.31,11.77,0,6007,5980,27,0,organic,2016,MiamiFtLauderdale
23,7/17/2016,1.33,4714.49,495.47,39.01,0,4180,4153,27,0,organic,2016,MiamiFtLauderdale
24,7/10/2016,1.49,4918.83,1223.55,28.48,0,3667,3617,50,0,organic,2016,MiamiFtLauderdale
25,7/3/2016,1.24,6525.8,1109.37,55.4,0,5361,5321,40,0,organic,2016,MiamiFtLauderdale
26,6/26/2016,1.39,4836.08,1526.49,62.92,0,3247,3227,20,0,organic,2016,MiamiFtLauderdale
27,6/19/2016,1.29,5180.22,977.06,48.63,0,4155,4145,10,0,organic,2016,MiamiFtLauderdale
28,6/12/2016,1.3,4524,948.33,25.68,0,3550,3537,13,0,organic,2016,MiamiFtLauderdale
29,6/5/2016,1.29,4859.13,952.74,6.39,0,3900,3880,20,0,organic,2016,MiamiFtLauderdale
30,5/29/2016,1.27,5931.42,851.52,16.57,0,5063,5043,20,0,organic,2016,MiamiFtLauderdale
31,5/22/2016,1.4,5366.43,843.16,33.27,0,4490,4487,3,0,organic,2016,MiamiFtLauderdale
32,5/15/2016,1.42,6346.82,757.35,34.54,0,5555,5548,7,0,organic,2016,MiamiFtLauderdale
33,5/8/2016,1.48,4317.01,932.93,14.08,0,3370,3363,7,0,organic,2016,MiamiFtLauderdale
34,5/1/2016,1.43,4107.48,667.74,6.41,0,3433,3430,3,0,organic,2016,MiamiFtLauderdale
35,4/24/2016,1.39,6498.57,1393.96,52.58,0,5052,5049,3,0,organic,2016,MiamiFtLauderdale
36,4/17/2016,1.57,2548.55,1072.9,11.55,0,1464,1464,0,0,organic,2016,MiamiFtLauderdale
37,4/10/2016,1.33,4177.97,1229.11,6.42,0,2942,2939,3,0,organic,2016,MiamiFtLauderdale
38,4/3/2016,1.32,4136.14,1191.05,18.01,0,2927,2924,3,0,organic,2016,MiamiFtLauderdale
39,3/27/2016,1.33,3982.06,1196.76,7.73,0,2778,2778,0,0,organic,2016,MiamiFtLauderdale
40,3/20/2016,1.33,3445.84,1044.24,11.6,0,2390,2390,0,0,organic,2016,MiamiFtLauderdale
41,3/13/2016,1.3,3678.06,935.58,9.03,0,2733,2727,7,0,organic,2016,MiamiFtLauderdale
42,3/6/2016,1.49,2403.4,980.58,7.75,0,1415,1402,13,0,organic,2016,MiamiFtLauderdale
43,2/28/2016,1.51,2199.14,845.57,11.64,0,1342,1305,37,0,organic,2016,MiamiFtLauderdale
44,2/21/2016,1.4,2774.54,726.48,2.58,0,2045,2042,3,0,organic,2016,MiamiFtLauderdale
45,2/14/2016,1.45,3336.03,1074.21,5.16,0,2257,2253,3,0,organic,2016,MiamiFtLauderdale
46,2/7/2016,1.44,3152.51,950.9,11.61,0,2190,2187,3,0,organic,2016,MiamiFtLauderdale
47,1/31/2016,1.54,1844.79,804.36,0,0,1040,1040,0,0,organic,2016,MiamiFtLauderdale
48,1/24/2016,1.42,3020.48,843.92,9.03,0,2168,2168,0,0,organic,2016,MiamiFtLauderdale
49,1/17/2016,1.49,2528.26,903.01,6.46,0,1619,1613,6,0,organic,2016,MiamiFtLauderdale
50,1/10/2016,1.52,4664.6,2068.15,32.27,0,2564,1341,1223,0,organic,2016,MiamiFtLauderdale
51,1/3/2016,1.24,15211.54,7202.5,76.06,0,7933,4888,3045,0,organic,2016,MiamiFtLauderdale
0,12/25/2016,1.68,72923.61,2716.25,30275.52,1628.46,38303,35685,2618,0,organic,2016,Midsouth
1,12/18/2016,1.46,77030.91,2684.3,29491.7,1695.12,43160,28796,14364,0,organic,2016,Midsouth
2,12/11/2016,1.46,86740.86,2260.62,30602.77,1559.35,52318,30817,21501,0,organic,2016,Midsouth
3,12/4/2016,1.59,83334.43,2355.76,31758.1,1320.46,47900,25169,22731,0,organic,2016,Midsouth
4,11/27/2016,1.7,86492.45,2136.81,31954.82,1694.84,50706,30998,19708,0,organic,2016,Midsouth
5,11/20/2016,1.46,113766.24,2098.8,35783.89,2138.95,73745,37947,35798,0,organic,2016,Midsouth
6,11/13/2016,1.53,106921.43,2504.28,37374.61,2201.69,64841,31432,33409,0,organic,2016,Midsouth
7,11/6/2016,1.48,134399.76,2602.81,46417.2,2433.05,82947,41925,41022,0,organic,2016,Midsouth
8,10/30/2016,1.78,97718.73,2087.74,57325.02,3894.51,34411,29296,5116,0,organic,2016,Midsouth
9,10/23/2016,1.37,125288.5,1801.17,52241.33,3232.49,68014,29612,38401,0,organic,2016,Midsouth
10,10/16/2016,1.49,111504.63,2607.62,47017.46,3100.01,58780,34376,24403,0,organic,2016,Midsouth
11,10/9/2016,1.34,136026.05,2819.48,50603.79,3177.77,79425,38450,40975,0,organic,2016,Midsouth
12,10/2/2016,1.86,89438.27,2371.95,47496.95,2342.29,37227,33589,3638,0,organic,2016,Midsouth
13,9/25/2016,1.74,107211.26,2302.63,47284.79,2195.54,55428,41196,14232,0,organic,2016,Midsouth
14,9/18/2016,1.74,108615.07,2300.06,45951.61,2199.06,58164,46368,11797,0,organic,2016,Midsouth
15,9/11/2016,1.5,140233.78,2524.78,45647.58,2429.03,89632,55647,33986,0,organic,2016,Midsouth
16,9/4/2016,1.52,139031.27,2643.48,52375.95,2926.09,81086,45684,35402,0,organic,2016,Midsouth
17,8/28/2016,1.51,121291.96,3600.52,49796.26,2525.75,65369,36633,28736,0,organic,2016,Midsouth
18,8/21/2016,1.65,122874.61,5502.21,51927.71,3270.04,62175,46959,15215,0,organic,2016,Midsouth
19,8/14/2016,1.62,112079.18,5109.11,54891.79,3514.77,48564,32202,16362,0,organic,2016,Midsouth
20,8/7/2016,1.49,134739.2,3361.9,61854.47,5109.87,64413,33686,30727,0,organic,2016,Midsouth
21,7/31/2016,1.56,113650.17,4140.74,54282.79,4197.48,51029,32863,18166,0,organic,2016,Midsouth
22,7/24/2016,1.75,103128.79,3832.04,54656.68,5019.61,39620,32405,7215,0,organic,2016,Midsouth
23,7/17/2016,1.59,118719.38,3707.88,49191.43,4810.24,61010,36569,24441,0,organic,2016,Midsouth
24,7/10/2016,1.6,105955.43,3422.52,52485.19,3438.89,46609,28961,17648,0,organic,2016,Midsouth
25,7/3/2016,1.52,106192.85,3151.7,49420.99,3476.87,50143,27091,23052,0,organic,2016,Midsouth
26,6/26/2016,1.51,106015.19,4531.56,46700.52,3113.92,51669,29799,21871,0,organic,2016,Midsouth
27,6/19/2016,1.36,112443.19,3446.9,49675.69,2822.9,56498,26423,30075,0,organic,2016,Midsouth
28,6/12/2016,1.46,112023.04,3277.1,51346.96,2683.28,54716,31064,23652,0,organic,2016,Midsouth
29,6/5/2016,1.37,121790.25,2930.32,48335.37,2415.53,68109,38824,29285,0,organic,2016,Midsouth
30,5/29/2016,1.46,110144.07,3480.08,49135.01,2383.67,55145,34550,20596,0,organic,2016,Midsouth
31,5/22/2016,1.37,109558.94,3602.18,44760.46,1981.25,59215,35153,24062,0,organic,2016,Midsouth
32,5/15/2016,1.48,96681.58,3216.13,48296.01,2055.04,43114,28449,14665,0,organic,2016,Midsouth
33,5/8/2016,1.39,103093.15,4623.07,50399.91,2604.83,45465,25178,20287,0,organic,2016,Midsouth
34,5/1/2016,1.55,97128.22,3562.55,47499.55,2559.25,43507,33707,9800,0,organic,2016,Midsouth
35,4/24/2016,1.5,104046.63,3821.26,49622.46,2134.91,48468,36585,11883,0,organic,2016,Midsouth
36,4/17/2016,1.22,126949.67,5761.44,64793.81,2005.02,54389,28323,26066,0,organic,2016,Midsouth
37,4/10/2016,1.18,143035.65,3698.97,67804.99,2131.31,69400,45422,23978,0,organic,2016,Midsouth
38,4/3/2016,1.58,81780.18,3501.88,43194.1,2339.96,32744,22985,9759,0,organic,2016,Midsouth
39,3/27/2016,1.4,86908.34,3794.33,38012.06,2132.07,42970,24397,18572,0,organic,2016,Midsouth
40,3/20/2016,1.37,81394.4,4674.16,36286.99,1909.17,38524,21286,17238,0,organic,2016,Midsouth
41,3/13/2016,1.4,91287.93,3388.4,46780.43,2001.92,39117,21173,17944,0,organic,2016,Midsouth
42,3/6/2016,1.44,82249.97,3310.73,48133.42,2104.76,28701,11159,17542,0,organic,2016,Midsouth
43,2/28/2016,1.58,60098.19,2835.2,36495.81,1921.79,18845,11790,7056,0,organic,2016,Midsouth
44,2/21/2016,1.57,59602.55,3095.81,35011.1,2035.98,19460,11889,7570,0,organic,2016,Midsouth
45,2/14/2016,1.52,66026.03,2939.06,32755.22,1927.84,28404,16485,11918,0,organic,2016,Midsouth
46,2/7/2016,1.52,70234.9,2936.84,33647.52,2422.38,31228,14108,17120,0,organic,2016,Midsouth
47,1/31/2016,1.47,71803.09,3066.15,32965.47,2377.52,33394,11815,21579,0,organic,2016,Midsouth
48,1/24/2016,1.54,72219,2773.18,31751.72,2076.27,35618,18577,17041,0,organic,2016,Midsouth
49,1/17/2016,1.59,57822.5,2953.94,32174.82,2107.95,20586,10017,10569,0,organic,2016,Midsouth
50,1/10/2016,1.46,76440.12,2702.76,34243.57,2813.96,36680,12285,24395,0,organic,2016,Midsouth
51,1/3/2016,1.54,64689.53,3536.36,30191.49,2855.33,28106,12080,16026,0,organic,2016,Midsouth
0,12/25/2016,1.5,3223.64,173.43,2567.94,0,482,31,451,0,organic,2016,Nashville
1,12/18/2016,1.05,4534.36,209.22,2077.44,0,2248,27,2220,0,organic,2016,Nashville
2,12/11/2016,1.02,5039.91,224.05,2060.34,0,2756,74,2682,0,organic,2016,Nashville
3,12/4/2016,0.83,8502.78,242.52,2547.81,0,5712,78,5635,0,organic,2016,Nashville
