Row ID,Ship Mode,Segment,Category,Sales
7777,Standard Class,Home Office,Office Supplies,7.86
7778,Standard Class,Home Office,Office Supplies,51.45
7779,Standard Class,Home Office,Office Supplies,37.056
7780,Standard Class,Consumer,Office Supplies,203.92
7781,Standard Class,Consumer,Technology,29.56
7782,Standard Class,Consumer,Office Supplies,8.568
7783,Second Class,Corporate,Office Supplies,45.248
7784,Second Class,Corporate,Furniture,876.3
7785,Second Class,Corporate,Office Supplies,185.376
7786,Standard Class,Consumer,Office Supplies,25.06
7787,First Class,Consumer,Office Supplies,2.89
7788,First Class,Consumer,Office Supplies,7.896
7789,First Class,Consumer,Furniture,22.608
7790,First Class,Consumer,Office Supplies,30.528
7791,Same Day,Home Office,Office Supplies,4.842
7792,Standard Class,Corporate,Office Supplies,1.8
7793,First Class,Corporate,Technology,39.984
7794,Second Class,Corporate,Office Supplies,32.4
7795,Second Class,Corporate,Office Supplies,97.88
7796,Standard Class,Consumer,Technology,307.168
7797,Standard Class,Corporate,Office Supplies,26.9
7798,First Class,Corporate,Office Supplies,47.01
7799,First Class,Corporate,Technology,469.99
7800,First Class,Corporate,Furniture,207.846
7801,Standard Class,Consumer,Office Supplies,324.744
7802,Second Class,Consumer,Furniture,40.48
7803,Standard Class,Home Office,Office Supplies,12
7804,Standard Class,Home Office,Office Supplies,720.064
7805,Standard Class,Home Office,Office Supplies,25.424
7806,Standard Class,Home Office,Office Supplies,2.816
7807,Standard Class,Home Office,Office Supplies,3.204
7808,Standard Class,Consumer,Office Supplies,30.828
7809,Standard Class,Consumer,Office Supplies,47.616
7810,Standard Class,Consumer,Technology,108.784
7811,First Class,Consumer,Office Supplies,4.77
7812,First Class,Consumer,Office Supplies,7.98
7813,First Class,Consumer,Furniture,550.431
7814,First Class,Consumer,Furniture,10.56
7815,First Class,Home Office,Furniture,1497.666
7816,First Class,Home Office,Technology,17.52
7817,Second Class,Home Office,Office Supplies,113.22
7818,Second Class,Home Office,Office Supplies,35.88
7819,Second Class,Home Office,Office Supplies,4535.976
7820,Standard Class,Consumer,Office Supplies,11.84
7821,Second Class,Home Office,Office Supplies,592.74
7822,Second Class,Consumer,Office Supplies,111.672
7823,Standard Class,Home Office,Office Supplies,8.64
7824,Standard Class,Home Office,Technology,149.97
7825,Standard Class,Corporate,Furniture,232.88
7826,Standard Class,Corporate,Furniture,90.882
7827,Standard Class,Corporate,Technology,508.768
7828,Standard Class,Corporate,Office Supplies,9.912
7829,Standard Class,Corporate,Furniture,63.936
7830,Standard Class,Corporate,Office Supplies,59.52
7831,Standard Class,Corporate,Technology,311.976
7832,Standard Class,Corporate,Office Supplies,50.352
7833,Standard Class,Consumer,Technology,19.136
7834,Standard Class,Home Office,Office Supplies,13.12
7835,Second Class,Consumer,Furniture,241.568
7836,Second Class,Consumer,Technology,479.92
7837,Standard Class,Corporate,Furniture,307.136
7838,Standard Class,Corporate,Office Supplies,12.6
7839,Standard Class,Corporate,Technology,159.98
7840,Standard Class,Consumer,Office Supplies,6.12
7841,Standard Class,Consumer,Furniture,1184.72
7842,Standard Class,Consumer,Office Supplies,45.96
7843,Second Class,Consumer,Office Supplies,58.05
7844,Second Class,Consumer,Office Supplies,71.28
7845,Standard Class,Consumer,Furniture,124.404
7846,Standard Class,Consumer,Office Supplies,154.9
7847,Standard Class,Consumer,Technology,1871.88
7848,Standard Class,Consumer,Furniture,16.192
7849,Standard Class,Consumer,Office Supplies,18.936
7850,Standard Class,Consumer,Office Supplies,12.672
7851,Standard Class,Consumer,Office Supplies,5.04
7852,Standard Class,Corporate,Office Supplies,8.448
7853,Standard Class,Corporate,Office Supplies,20.388
7854,Standard Class,Home Office,Office Supplies,9.96
7855,Standard Class,Consumer,Office Supplies,320.64
7856,Standard Class,Consumer,Technology,52
7857,First Class,Corporate,Office Supplies,25.584
7858,First Class,Corporate,Technology,464
7859,First Class,Corporate,Office Supplies,235.95
7860,First Class,Corporate,Office Supplies,39.96
7861,Standard Class,Consumer,Office Supplies,18.528
7862,Standard Class,Consumer,Technology,17.9
7863,Standard Class,Consumer,Office Supplies,81.96
7864,Second Class,Consumer,Office Supplies,272.736
7865,Second Class,Consumer,Office Supplies,18.496
7866,Second Class,Consumer,Furniture,441.92
7867,Second Class,Consumer,Furniture,127.764
7868,Second Class,Home Office,Office Supplies,166.44
7869,Standard Class,Consumer,Office Supplies,13.38
7870,Standard Class,Consumer,Technology,24
7871,Standard Class,Corporate,Office Supplies,24.448
7872,Standard Class,Home Office,Office Supplies,6.16
7873,Standard Class,Home Office,Furniture,915.136
7874,Standard Class,Home Office,Office Supplies,8.56
7875,Standard Class,Home Office,Office Supplies,97.82
7876,Standard Class,Corporate,Office Supplies,31.104
7877,Standard Class,Corporate,Office Supplies,11.176
7878,Standard Class,Consumer,Office Supplies,5.04
7879,Second Class,Home Office,Furniture,242.176
7880,Standard Class,Corporate,Furniture,337.176
7881,Second Class,Consumer,Office Supplies,13.344
7882,Second Class,Consumer,Technology,76.752
7883,Second Class,Consumer,Technology,102.336
7884,Second Class,Consumer,Office Supplies,10.32
7885,Second Class,Consumer,Office Supplies,47.32
7886,Second Class,Consumer,Furniture,23.376
7887,Second Class,Consumer,Furniture,16.72
7888,Second Class,Consumer,Furniture,16.192
7889,Standard Class,Consumer,Office Supplies,32.4
7890,Standard Class,Consumer,Office Supplies,19.89
7891,Standard Class,Consumer,Technology,399.98
7892,Standard Class,Consumer,Furniture,343.85
7893,Standard Class,Consumer,Office Supplies,106.32
7894,Standard Class,Home Office,Office Supplies,13.92
7895,Standard Class,Home Office,Office Supplies,82.4
7896,Standard Class,Home Office,Office Supplies,6.24
7897,Standard Class,Home Office,Office Supplies,447.84
7898,Standard Class,Consumer,Office Supplies,272.048
7899,Standard Class,Consumer,Office Supplies,1614.582
7900,Standard Class,Consumer,Office Supplies,24.32
7901,Standard Class,Consumer,Technology,1.584
7902,Standard Class,Consumer,Furniture,31.984
7903,Standard Class,Consumer,Office Supplies,14.76
7904,Standard Class,Consumer,Furniture,423.648
7905,Standard Class,Consumer,Office Supplies,76.64
7906,Standard Class,Home Office,Office Supplies,4.464
7907,Standard Class,Home Office,Office Supplies,3.96
7908,First Class,Corporate,Office Supplies,715.64
7909,Standard Class,Consumer,Furniture,268.704
7910,Standard Class,Consumer,Office Supplies,21.92
7911,Standard Class,Consumer,Office Supplies,48.72
7912,Standard Class,Consumer,Furniture,205.666
7913,Second Class,Consumer,Furniture,30.344
7914,First Class,Consumer,Office Supplies,25.696
7915,Standard Class,Home Office,Technology,3404.5
7916,Standard Class,Home Office,Technology,101.34
7917,Standard Class,Home Office,Furniture,344.372
7918,Second Class,Home Office,Office Supplies,30.384
7919,Second Class,Home Office,Office Supplies,22.848
7920,Standard Class,Home Office,Office Supplies,38.62
7921,Standard Class,Home Office,Technology,59.98
7922,Standard Class,Consumer,Office Supplies,174.3
7923,Standard Class,Home Office,Technology,383.96
7924,Standard Class,Home Office,Office Supplies,15.57
7925,First Class,Consumer,Office Supplies,22.32
7926,First Class,Consumer,Office Supplies,103.6
7927,Second Class,Corporate,Technology,2.97
7928,Second Class,Corporate,Technology,569.99
7929,Second Class,Corporate,Furniture,50.97
7930,First Class,Home Office,Furniture,298.116
7931,Second Class,Corporate,Office Supplies,59.52
7932,Standard Class,Corporate,Furniture,230.28
7933,Standard Class,Corporate,Office Supplies,105.52
7934,Standard Class,Corporate,Office Supplies,23.36
7935,Standard Class,Corporate,Technology,71.976
7936,Standard Class,Corporate,Office Supplies,8.56
7937,Standard Class,Corporate,Office Supplies,13.92
7938,Standard Class,Corporate,Office Supplies,2518.29
7939,Standard Class,Corporate,Office Supplies,540.57
7940,Standard Class,Corporate,Office Supplies,221.056
7941,First Class,Corporate,Furniture,81.424
7942,First Class,Corporate,Office Supplies,134.8
7943,Standard Class,Consumer,Office Supplies,39.582
7944,Standard Class,Consumer,Office Supplies,44.688
7945,Standard Class,Consumer,Office Supplies,31.744
7946,Standard Class,Consumer,Office Supplies,40.98
7947,Standard Class,Consumer,Office Supplies,3.168
7948,Standard Class,Consumer,Office Supplies,18.84
7949,Standard Class,Consumer,Furniture,362.25
7950,Standard Class,Consumer,Furniture,63.552
7951,Standard Class,Consumer,Office Supplies,129.552
7952,Standard Class,Consumer,Office Supplies,5.984
7953,Standard Class,Consumer,Technology,861.76
7954,Standard Class,Corporate,Office Supplies,66.96
7955,Standard Class,Corporate,Office Supplies,6.24
7956,Standard Class,Corporate,Furniture,435.168
7957,Standard Class,Corporate,Office Supplies,14.9
7958,Standard Class,Corporate,Office Supplies,15.8
7959,Standard Class,Corporate,Furniture,72.9
7960,Standard Class,Corporate,Furniture,206.352
7961,Standard Class,Corporate,Technology,7.992
7962,Second Class,Corporate,Office Supplies,81.36
7963,Second Class,Corporate,Office Supplies,20.232
7964,Second Class,Corporate,Office Supplies,389.056
7965,Second Class,Corporate,Office Supplies,20.736
7966,Second Class,Corporate,Office Supplies,41.472
7967,Standard Class,Corporate,Office Supplies,33.36
7968,First Class,Corporate,Furniture,90.882
7969,First Class,Corporate,Technology,15.992
7970,First Class,Corporate,Furniture,120.784
7971,Standard Class,Corporate,Technology,519.792
7972,Standard Class,Corporate,Technology,31.176
7973,Standard Class,Corporate,Office Supplies,10.368
7974,Standard Class,Corporate,Office Supplies,2.724
7975,Standard Class,Corporate,Furniture,254.352
7976,Standard Class,Corporate,Office Supplies,3.762
7977,Standard Class,Corporate,Office Supplies,10.272
7978,Standard Class,Consumer,Technology,659.97
7979,Standard Class,Consumer,Technology,113.73
7980,Standard Class,Home Office,Office Supplies,5.104
7981,Standard Class,Consumer,Office Supplies,16.448
7982,First Class,Consumer,Office Supplies,81.92
7983,First Class,Consumer,Furniture,254.9
7984,Second Class,Corporate,Office Supplies,15.12
7985,Second Class,Corporate,Office Supplies,7.872
7986,First Class,Consumer,Office Supplies,8.32
7987,Second Class,Consumer,Technology,89.95
7988,Standard Class,Home Office,Office Supplies,25.2
7989,Standard Class,Home Office,Office Supplies,37.59
7990,Standard Class,Home Office,Office Supplies,14.97
7991,Standard Class,Home Office,Technology,1.98
7992,First Class,Consumer,Office Supplies,39.936
7993,First Class,Consumer,Technology,18.464
7994,Second Class,Consumer,Office Supplies,4.896
7995,Second Class,Consumer,Furniture,145.764
7996,Second Class,Consumer,Office Supplies,9.612
7997,First Class,Home Office,Technology,199.75
7998,First Class,Home Office,Furniture,1673.184
7999,First Class,Corporate,Furniture,12.18
8000,First Class,Corporate,Office Supplies,57.68
8001,Standard Class,Consumer,Technology,263.96
8002,First Class,Consumer,Technology,299.94
8003,First Class,Consumer,Office Supplies,25.76
8004,First Class,Consumer,Technology,271.9
8005,First Class,Consumer,Furniture,45.84
8006,First Class,Consumer,Furniture,9.82
8007,Standard Class,Consumer,Office Supplies,93.36
8008,Standard Class,Consumer,Office Supplies,541.24
8009,Standard Class,Consumer,Office Supplies,106.32
8010,Standard Class,Consumer,Furniture,1323.9
8011,Second Class,Corporate,Office Supplies,126.624
8012,First Class,Consumer,Technology,125.944
8013,Same Day,Consumer,Office Supplies,663.92
8014,Same Day,Consumer,Technology,120
8015,Same Day,Consumer,Office Supplies,3.29
8016,Same Day,Consumer,Furniture,18.84
8017,First Class,Home Office,Furniture,60.672
8018,First Class,Home Office,Office Supplies,30.816
8019,Second Class,Corporate,Technology,52.792
8020,First Class,Consumer,Office Supplies,83.9
8021,First Class,Consumer,Office Supplies,11.76
8022,Standard Class,Corporate,Office Supplies,4.992
8023,Standard Class,Corporate,Office Supplies,87.92
8024,Standard Class,Corporate,Furniture,657.93
8025,Standard Class,Corporate,Office Supplies,1.044
8026,Second Class,Corporate,Furniture,210.68
8027,Second Class,Corporate,Office Supplies,78.8
8028,Second Class,Corporate,Technology,19.99
8029,Second Class,Corporate,Office Supplies,772.68
8030,Standard Class,Consumer,Technology,106.08
8031,Standard Class,Consumer,Furniture,23.076
8032,Standard Class,Consumer,Office Supplies,25.92
8033,First Class,Consumer,Office Supplies,47.952
8034,First Class,Consumer,Office Supplies,0.984
8035,First Class,Consumer,Furniture,75.384
8036,First Class,Consumer,Office Supplies,4.608
8037,First Class,Consumer,Office Supplies,37.68
8038,Standard Class,Corporate,Office Supplies,41.91
8039,Second Class,Consumer,Furniture,435.999
8040,Second Class,Corporate,Furniture,388.704
8041,Second Class,Corporate,Office Supplies,572.58
8042,Second Class,Corporate,Technology,33.18
8043,Standard Class,Home Office,Technology,63.88
8044,Standard Class,Home Office,Furniture,26.72
8045,Second Class,Consumer,Office Supplies,295.056
8046,Standard Class,Consumer,Office Supplies,393.25
8047,Second Class,Consumer,Office Supplies,2.214
8048,Second Class,Consumer,Office Supplies,16.272
8049,Standard Class,Corporate,Office Supplies,706.86
8050,Standard Class,Corporate,Office Supplies,5.97
8051,Standard Class,Corporate,Furniture,21.184
8052,Standard Class,Corporate,Office Supplies,41.376
8053,Second Class,Corporate,Office Supplies,17.94
8054,Standard Class,Corporate,Office Supplies,2.655
8055,Standard Class,Consumer,Office Supplies,892.35
8056,Standard Class,Consumer,Furniture,307.666
8057,Standard Class,Consumer,Office Supplies,728.82
8058,Standard Class,Consumer,Office Supplies,41.36
8059,Standard Class,Consumer,Technology,43.176
8060,Standard Class,Consumer,Furniture,4.16
8061,Standard Class,Corporate,Office Supplies,61.4
8062,Standard Class,Corporate,Office Supplies,24.448
8063,First Class,Consumer,Technology,263.96
8064,First Class,Consumer,Technology,359.97
8065,First Class,Consumer,Office Supplies,12.96
8066,First Class,Consumer,Office Supplies,116.82
8067,First Class,Consumer,Office Supplies,276.784
8068,Standard Class,Corporate,Technology,239.97
8069,Standard Class,Corporate,Furniture,16.02
8070,Standard Class,Consumer,Office Supplies,454.56
8071,Standard Class,Consumer,Furniture,141.42
8072,Standard Class,Consumer,Furniture,310.744
8073,Standard Class,Consumer,Office Supplies,12.736
8074,Standard Class,Consumer,Office Supplies,6.47
8075,Standard Class,Consumer,Office Supplies,13.748
8076,Standard Class,Consumer,Office Supplies,15.224
8077,Standard Class,Corporate,Furniture,27.42
8078,Standard Class,Corporate,Office Supplies,165.98
8079,Standard Class,Corporate,Technology,75
8080,Standard Class,Home Office,Office Supplies,134.272
8081,Standard Class,Corporate,Office Supplies,146.544
8082,Standard Class,Corporate,Office Supplies,131.904
8083,Standard Class,Corporate,Office Supplies,203.88
8084,Standard Class,Corporate,Office Supplies,14.301
8085,Standard Class,Corporate,Office Supplies,718.64
8086,Standard Class,Home Office,Furniture,61.1
8087,Standard Class,Consumer,Office Supplies,28.08
8088,Second Class,Corporate,Office Supplies,10.496
8089,Standard Class,Consumer,Office Supplies,39.92
8090,First Class,Corporate,Office Supplies,77.58
8091,Standard Class,Home Office,Office Supplies,269.36
8092,Standard Class,Consumer,Office Supplies,5.76
8093,Second Class,Home Office,Office Supplies,109.9
8094,Second Class,Consumer,Furniture,23.88
8095,Second Class,Consumer,Office Supplies,26.2
8096,Second Class,Consumer,Office Supplies,12.96
8097,Second Class,Consumer,Technology,234.95
